5000 5000
298291464 179906 79471
197667336 522826 45459
595447390 978786 63092
322026416 455989 17369
954401121 604561 17978
527785797 262780 46214
887324875 433572 98785
939825108 174127 98046
267591934 323445 33014
332909917 660571 64773
759077655 980077 51524
644012458 255458 42344
965213281 422858 25400
74137472 249501 79012
97784062 6756 79170
64978471 234984 3427
342609728 375522 48996
475255454 783526 31055
477219523 685266 73786
764520399 844783 75172
573295974 922041 85320
331421967 241226 17917
604015269 874184 7778
383225039 676702 52354
820175182 367723 76517
961103696 529095 8030
957029603 766419 72550
429879300 755099 30002
693558153 10760 40204
240215632 155939 12115
727797357 861757 78123
232434590 164057 18371
204306834 571699 2370
107650566 353970 72658
774306589 816125 42413
148967724 288863 3468
494644954 899050 37524
471061719 803310 76909
297898900 419872 68579
973980970 981718 75236
257326755 300400 60061
285421064 95968 42829
715306319 689058 13399
771729758 615752 82056
455662035 819596 47961
572768781 854289 52167
648296740 928806 96133
440017515 860631 29800
680946414 39500 48347
434663876 983102 24220
467019377 55169 67881
257380656 60168 31095
188884695 709779 55538
892992408 176175 41487
956140638 919767 69362
366858117 369009 34729
176454107 636459 75077
826328325 371894 38250
855612824 509100 54761
270349433 408613 75442
139136895 964600 72346
700559734 280245 20955
34051727 275040 51245
755248859 411323 23604
771043195 109335 90975
407894452 586597 13379
147860029 670787 26486
840462773 713082 64299
451980951 735348 97580
41918946 385796 62959
968844455 993498 99473
780139239 33577 34859
447649979 794752 49292
445804771 88641 37407
455712931 799358 29919
297983192 578756 6267
587199166 401441 98948
111694970 941493 57295
751821960 62193 34713
293800552 806441 97109
743123800 949825 66569
315341564 430053 38523
800579243 740953 79089
530306615 2978 11024
950050972 422219 31156
964243984 100337 22494
178393823 884534 98300
682450442 565839 66446
841217149 382860 81140
749585245 578962 60357
827925216 918025 88025
904358063 816096 62575
383027193 495783 91464
784742011 879189 42150
453948471 852245 19646
124083373 452589 56901
466080793 132822 34851
875191300 883889 66159
668453378 955921 11204
739471807 201233 69833
9234277 522768 92945
364448559 549894 20488
878001543 482434 69114
142145106 427601 19773
711015903 423168 53826
898221564 350126 54737
859521188 931708 51784
31601091 101776 22079
535047668 468056 46105
941711696 228359 37838
973572271 816555 38007
791219113 100507 58302
824893702 140729 34100
75770215 968292 76747
145178830 937404 45405
224638068 538211 90470
438973363 236272 65863
738139803 435020 44253
710517305 610104 88236
94687420 527418 67910
380698896 680474 20235
33591640 374043 82815
162917772 752211 80410
23485133 31877 84983
913541659 676102 76822
222106037 51385 37244
885238391 601684 52767
167457770 516256 15067
682055007 563009 83996
359953129 121034 52810
529885327 312606 56284
997444524 651751 95203
723090274 397279 74214
714657691 797971 21559
803386657 386690 47115
464950622 468654 74209
768566214 447481 26466
523086282 985032 45144
884517340 527224 94598
954268793 342944 89701
797875505 167073 43891
526131654 719 51938
110553896 818712 2514
532163482 672631 97328
840905476 410582 92299
614803359 260128 68937
479797251 347837 41112
665848284 26986 22438
563356219 523850 90016
269374278 341827 96744
41961725 784273 73610
318370054 767095 54914
735401269 594276 66086
61239617 913256 65726
396915112 142579 27192
506853438 327597 7449
493843924 123074 80673
262616370 97014 46942
938663693 770183 94358
285944164 65162 14672
269492824 258441 92919
201819801 284893 93709
655110935 766014 32050
540244618 128322 99303
947079559 756900 86359
318873987 655648 91825
439823091 598424 59504
798680131 893497 52794
496665747 773579 52951
849860361 742937 43097
977713261 742643 64248
835103406 244650 43624
299609231 278307 78531
34704923 331888 81710
934003895 977999 2043
119168057 501150 65159
208157529 195509 34353
916201612 634123 46316
473489851 255203 24032
368626588 504044 44470
693100022 59396 5751
882110527 118860 76270
757983777 560843 82815
391987125 401671 52440
719730115 72300 71013
743577815 742183 19677
484356538 297600 41425
130658687 668885 67084
900838990 971129 40179
658070786 558175 10089
62676740 439399 89890
179551355 449348 77277
482289550 751440 6024
87580350 227090 87235
151610602 121570 46747
185703679 562209 5047
823589992 247118 24864
604927266 47088 62892
297266582 317338 83255
162729225 700628 89758
340717547 86175 38466
318718689 293744 21599
527139684 950469 97201
377291975 583587 50485
793092225 817251 85896
733581400 1303 18071
780749138 839076 94784
864944187 964590 2464
100410737 382925 73679
830162318 658954 70836
231565940 449366 82812
303913118 862403 19973
427277712 326645 6625
792580942 930330 30457
858420532 923894 4316
404915971 117690 71024
509790233 748758 44396
499740469 157470 628
308298418 480248 7346
692752935 756886 93356
179532150 101242 73722
101610095 262021 89902
185764188 169678 18634
447308002 574088 78658
879625713 127744 5033
943064798 687176 89354
417012809 702987 26649
844228833 568865 36324
307599057 740231 20290
789990899 619221 64753
885693205 416894 95166
697514924 411697 79773
480448330 971658 77117
84299418 681987 62422
601020363 898028 66416
374322883 253565 80552
204461063 17714 45196
900853383 404358 36021
729769571 240764 27403
450444785 486608 72013
576245687 492921 7383
545648284 828401 54556
400060503 496788 64007
580947478 86849 3641
675809676 963928 24777
33609448 19201 85723
332674292 16616 77545
282430375 904268 84882
77577277 98428 49771
416491857 926544 2307
914598588 170241 19308
66379418 597494 16099
718070381 689125 2965
75958653 345052 27159
86314694 250576 72048
176356272 429173 86551
714341887 647261 93620
241566214 634816 41819
583942665 772407 99645
290512536 466851 17431
204813678 574748 10712
870975208 664818 29877
182693205 737643 22012
949039702 263451 24610
303350749 473869 83595
611755267 688893 34590
833913774 470400 83513
958764425 366521 52423
647697702 668174 43142
345145057 869933 29095
730308742 836697 53709
543834065 122869 43175
810102464 144893 56970
849909868 234061 39589
5306281 302870 40096
343530162 851718 51860
604265190 162724 62714
597362182 493330 64066
733338086 540006 39289
704854545 244247 53238
654195920 536595 67383
88183353 982009 45616
36790088 477547 19564
460766491 269912 41531
925101522 651739 10261
168504027 603580 8928
621745922 97005 10416
130444809 774839 5556
663773511 505028 3987
92633571 687723 43551
215899340 290410 2890
969198595 7215 22156
659264237 261243 71097
549979206 458147 34755
721559502 762652 17601
781399317 440118 14790
342252375 529445 94414
532576459 311515 46428
607173051 702615 64324
885737611 488221 26141
312035388 147694 28364
659555759 345979 5881
489458301 420915 99783
714279977 103438 33997
90430850 423585 97858
113316169 828568 18894
468480267 16269 23409
58240022 518230 28013
896988041 238754 17883
972154030 747715 71247
426406888 912745 45120
934049268 939291 21429
822878238 634572 82335
984906350 62079 16812
783878893 987938 49021
460634188 132258 44223
88468295 951441 6198
493620369 502866 53459
446131869 138650 34595
963873784 204499 69093
861737796 34837 11138
375125481 403809 97661
328033126 366300 8473
113658408 779772 93068
727341021 449994 91073
751188844 412594 14032
586353959 508767 75452
328637705 819537 93034
408756013 196290 22428
662922705 982295 12572
60691363 191980 96266
101229960 411983 89686
1111099 453604 80883
668532102 643043 48581
558127313 225335 28200
714901391 645522 81304
552104354 681106 47032
46464187 976474 54379
153244455 383789 88422
368588327 783409 75130
470118672 994464 6953
830776097 175939 91842
784116847 783835 64769
457865250 605647 4918
646429366 115291 35643
775246214 855546 88969
352707941 669919 86377
994214658 304190 26629
544061116 245493 7561
65063838 26247 77905
527037254 294308 76394
322302855 607625 19146
543237257 678185 24832
231324801 450253 26413
551918311 47665 35276
238471806 933807 98181
386284333 395582 65911
72524813 905334 17717
81215497 282522 83124
908585074 821799 63575
613836364 263453 57295
313602246 117551 89738
887205106 493574 15342
28833614 500865 97728
54686560 504015 58032
770938795 194039 17906
773123091 496341 85289
195574683 486486 15252
811392959 664671 97387
268306352 895835 29629
542585450 298721 69479
42224205 233663 26771
164846330 898799 34639
563427222 99166 66688
809978413 414747 35428
791597596 402561 69024
913055019 810436 35403
362130513 851823 39285
338307654 148239 7714
785081396 844549 50127
855597220 895574 34559
974519139 285133 12268
863959726 892716 64752
402511671 55107 22178
942712367 971447 96735
62500325 542838 81355
188085198 244885 39298
971580827 806522 28299
754595637 349562 68175
554349390 543367 72891
696448398 626259 30566
743981751 696587 87651
460544699 935532 93896
821077839 916722 44001
669120869 334462 87494
486167054 472252 10227
916495882 190188 88652
957582306 851711 84738
814501883 558798 58537
963965130 41700 43966
150607247 133886 97877
392078564 612930 52014
924325385 874649 94181
432459899 835387 77038
315548877 950866 99010
913189531 79970 63518
563744988 815822 60549
94779747 231667 59986
382855912 113804 88588
22446419 830399 10512
290315768 918545 30342
705764123 925537 39816
564439005 196293 52608
433237373 904430 50390
206223915 774224 94757
467176901 573046 69883
585056271 981351 46126
932133398 713097 38304
540978205 19219 59073
246006230 458988 59274
140370014 700098 9766
764150504 233842 60007
81191973 537957 33207
282298597 292395 20644
103773098 290726 8572
205888585 762736 82388
348538912 963582 50725
526620593 471366 40501
292137632 315135 88876
460926151 757602 31259
848994853 589769 78035
46584500 921047 6794
180409978 525092 67869
195312767 74155 33328
587431085 256300 93661
336709035 199501 85640
740362570 994169 78257
544589783 819341 17780
38399802 208394 1560
826667170 882899 52079
852079006 897958 32214
665797475 622315 22632
181493648 762823 32255
330128906 492380 6028
659767629 985934 83692
655022273 554073 46140
428215838 708796 90104
549872557 578387 63068
823124797 328608 79357
609330479 619857 25606
706300027 166580 5738
38162031 810011 1150
136690231 4093 47736
864112312 436495 72886
496404745 781410 90970
711326671 502184 86931
797891335 100246 75978
352632581 554786 84739
114388777 182699 49671
735890755 572216 74171
833111739 938233 70308
150140768 698036 27993
540495949 155147 44284
509591910 204372 66162
370158243 65402 16944
969265241 64221 83136
445589669 508738 90416
790065547 308444 88488
133653039 502109 51494
948608812 323469 58394
645589061 21879 70951
908720408 161387 62785
606039327 750137 93275
26737566 102117 98146
282793064 725263 54828
466849554 430351 99247
422233591 266013 68825
774219717 588282 59113
916042519 420027 75128
515898335 209227 71713
919651313 72331 28783
174011748 83935 55860
78061630 517912 75688
277101258 977234 38239
938021171 78953 79063
258007580 791608 89702
620100689 4084 41742
189890266 182091 96319
955790298 572474 64388
131137670 362270 35569
661237154 586650 85576
583958423 802605 92317
775806928 311579 83443
568250898 74899 21640
807821809 18193 23777
568646905 361652 93653
895988742 40891 11061
251273398 309805 95722
131013969 840409 23392
934540897 141145 65361
595383591 714879 83520
542508982 981957 32411
313209583 259565 21481
266281328 871535 53730
713083631 827185 34818
467116952 863255 14724
493648190 767226 66385
629332291 262983 65320
695863801 502966 36944
689866485 717299 279
6696004 444374 5839
645883881 501163 63678
158766741 397002 59203
793255797 613082 87833
704567549 288015 5824
583417318 816169 67771
302309581 466302 40030
943155120 424069 49196
727736135 515717 84742
286135934 239064 54869
918379766 519894 25959
247765970 949784 18974
539856151 120830 66664
401922422 333236 26839
458032427 175764 74841
150252606 602651 76544
418353312 402054 80312
679200452 605330 73702
122894800 215844 87984
265380610 350242 70303
710867297 675491 30518
351596519 396067 83303
350440606 310035 89195
756162689 343389 67737
183649387 929773 6094
393424066 111228 31568
680848443 44061 73314
650874129 87508 55631
846335001 745768 57899
726183402 447009 17407
237340740 122568 32172
131943348 412003 41199
219430701 709504 29973
259774318 797955 7777
327376269 29291 39969
967245479 40754 10994
429482752 581772 35025
194631762 283120 75589
492982820 630382 94985
852363209 451425 9458
992808586 903066 35563
145636839 225577 65527
268879996 190841 81627
416431400 197913 99897
243990270 957054 13486
451988593 123030 75991
237403661 352069 60202
877816686 229932 55510
527394764 960362 21929
375705102 451303 77582
113390206 146446 77360
974423544 493832 82809
686470197 693774 8245
648897064 619433 69574
474160219 4909 24505
515103100 657699 98224
961045230 743269 38384
96448505 805030 3983
96777210 501226 92649
144946039 486110 39698
832236746 378281 57628
792104136 492242 41116
206856952 103019 61263
304700045 238406 74447
788855988 44865 89969
811282667 416800 48761
643551587 161837 48306
986871034 759061 36457
202250809 954176 30145
717281451 843347 71233
22667774 349013 46626
896449267 196813 99116
797276456 979932 90443
332702340 489813 35258
155303361 332279 47482
996899150 265465 85191
731745730 515681 91570
605317326 886646 12354
941754656 362124 62612
901859972 436329 61725
1056597 146991 84116
801326652 278212 92500
710068168 147818 22777
925978087 912825 17012
205048506 942372 99255
140944959 655920 62528
686379773 423306 24126
172148262 523286 86603
102529168 686221 16194
717264587 919745 11698
473058589 285451 66797
86168895 999961 87944
889936449 736274 32965
44133016 980440 72856
391731856 694810 75432
291785029 332526 93788
539915611 98796 76947
594407245 858890 48256
915170513 190811 83702
614754731 79364 77234
763661171 420341 88749
469956091 201732 37888
172464537 173833 36689
138204858 179399 59078
204992639 522866 92144
676633760 698578 34080
278728215 155753 35545
171930575 27408 28724
774391079 138467 88407
276341633 853912 54860
834021883 475696 15846
154501854 823733 67911
32673759 124545 49225
721947471 841766 42073
821654134 539019 68277
74395672 467610 1771
347938583 979747 7882
202998160 498796 11483
719695322 271697 37492
305950210 890097 48150
777572896 737187 94849
632875664 427155 58159
857026626 644252 26745
920157844 596617 17984
538918885 475346 13066
11123539 91371 90700
628834200 917169 18756
772735220 195371 73406
291743141 706989 63754
304687018 248679 94438
292575055 53428 59734
956604563 133369 24919
258007579 805187 94969
744941151 84187 3504
910543832 267698 57629
774778906 307538 25108
823338425 405439 39411
258763202 229598 761
240472553 430883 82492
615990034 203443 96489
828697935 273400 18904
857214167 133572 67550
214414000 386243 91875
515711207 963877 75241
455768800 289465 27857
204277135 182708 49196
339419639 345831 21741
817199259 326516 189
400753749 262546 49270
226819937 622961 88774
614760759 749301 42153
475271714 973028 58476
333418867 370151 96864
618109765 805889 36196
631019902 786129 55113
483803326 401685 62945
204406312 142336 46806
903096698 721286 86800
955400714 248547 67093
735714249 789794 31329
619024064 283062 6644
179174702 25818 52457
553230219 921526 38187
74093452 579099 35134
640278541 395049 51175
656062029 473048 685
575414558 919253 25710
487516767 211216 30636
708817679 304330 88784
963968443 790689 39584
461154345 148319 37924
73684512 737193 69946
772882606 151108 69860
162694340 581371 17056
564843949 768778 15158
107723191 832291 43291
391053787 108070 63161
790215385 647888 78301
821372885 85616 79446
72991391 585035 88444
608622071 391041 79181
417371323 759286 27330
784256445 831955 13450
778195216 42232 45422
643501414 139857 1543
648974179 521217 36570
514138932 822336 43890
691272283 125146 74839
617029011 571979 44426
56995751 400447 52025
267510093 109323 459
97812880 472493 9556
34509708 268506 91971
865639179 703306 14162
9745063 829807 23882
999147998 202902 59408
6279792 826468 90042
145131942 178987 92725
693634268 557969 66453
128911930 797150 27504
727147662 99666 94081
978193302 715086 8514
400866758 315567 74321
703678278 21298 25336
312787839 398567 94426
943472906 947192 18121
831065457 645962 41084
255956537 420122 18706
272184898 991262 11149
167284046 205660 74560
402721437 270766 67283
956720067 162450 33156
697413928 770002 34785
180229321 150417 49384
473915772 77741 55473
519952430 390926 68283
712768921 683554 33727
787055395 990412 38308
318877175 408346 39227
520533300 17545 29803
537464641 407152 42972
595469805 950266 56780
53076740 9440 63919
647471820 29042 91076
778123833 673496 23514
121200549 912948 68422
71009586 370071 50444
263177358 425235 29724
477431287 874604 19055
895839623 40166 70363
882452498 813056 85478
499505058 8954 92782
514930664 93653 95397
770579944 481448 10216
736375854 746350 63095
748292055 176802 52888
386915360 110322 62611
762756035 874987 86741
374273014 600916 81848
935140684 405814 61836
999510501 341645 46085
580360724 237044 79173
620186665 962659 5385
501686165 876840 5661
750478685 758649 56975
206549908 478167 14466
353136439 612611 46513
610132576 802519 169
733720311 353259 81420
706157641 569430 62176
390132729 542823 54338
395866444 672161 873
737761590 62011 23104
857851751 151594 28375
455058496 294387 69866
12155586 706727 56275
601207950 182039 92764
183500036 700934 80987
631101993 262294 91779
287014436 802940 79342
921374579 451641 52759
346741168 165408 11106
205225304 226625 76563
278995287 973106 64383
411571081 796564 8311
894036713 487304 97930
700434647 250238 28407
19070672 297769 94206
941381030 613647 67099
785055168 387916 77124
114610370 484006 63719
174724888 226684 12776
885467738 43942 16014
737026902 97557 48134
534196978 205299 74232
965222617 784136 18894
476839181 608296 92421
58944669 296608 78233
440354532 730462 80118
5822456 211051 58030
83317783 573577 61223
432291161 573665 57902
557577743 854884 70813
187405438 547645 20358
909000008 24392 32934
644030919 336844 92245
924334293 551722 2667
667443461 818747 75404
801780348 79667 28621
88928049 185201 20969
921366050 495694 58206
776305518 850565 51885
621127229 800549 88777
633977805 120538 82839
228251484 887835 90646
385115982 538272 16948
927616240 269765 31138
140067040 818560 96343
397202215 417649 70283
958435905 345643 57202
395531518 866068 82091
543154961 906255 55662
720389220 500122 51916
787718677 352670 6269
131238638 17984 88623
75630724 150525 43653
350785765 238819 42299
943788350 432063 87631
739307559 709438 79144
377505238 61667 1506
806294168 430732 40598
838533529 119972 33973
873467456 44066 3002
177306126 849947 66997
335988632 405000 24624
373482455 98186 5305
998797712 306221 56894
269852754 914716 25153
145144396 245635 76810
857500822 766697 10312
584050033 602249 29361
310126477 740545 68031
395355353 258606 46611
380289155 431179 24133
112230207 505982 63669
323769661 70874 99000
563796645 166029 84706
827509400 110162 74809
843533630 954064 48158
717903380 139557 78129
982574528 472074 59978
683380554 312652 51386
279106472 262419 11566
174402931 634533 13284
748167866 112963 21869
156463623 489184 15984
659601546 556676 46238
684094813 946748 78198
384804797 937942 75634
175536004 33533 65777
914631764 317932 89414
492850807 986359 18009
768938790 982511 63762
275053514 742456 45363
853601882 144972 76832
478059115 750046 91306
159839527 12573 90324
507101285 427058 31040
318706603 49869 39586
610889079 390646 48586
441346678 399293 27440
997324483 147672 1872
985337051 855634 52830
353013746 103119 4184
511075976 54674 57831
28882761 620444 42774
818375915 364214 80544
978364699 284460 70727
766311422 863418 8258
729106263 779290 34260
410296522 244774 95752
46374485 595963 67055
953476614 956123 91403
45694365 190372 27067
534351499 607432 59218
393521160 699637 76793
822158493 884617 36980
916053321 559534 16898
968084766 281922 77799
854720433 127544 8558
795995545 693366 7842
932792341 545302 82181
577711896 361958 52410
487136813 453651 8225
662027312 526944 40747
963403972 703699 19514
786960708 48269 77727
169121499 779977 18148
601172519 856068 87428
630120125 367850 92505
114282439 449459 17000
914255937 795994 46558
37746394 867381 50876
701020622 677724 96000
806916003 804688 68505
309147085 10087 89208
899664201 706067 45880
949828271 794308 1056
612522907 631662 59022
564559168 258751 32540
894033611 254895 77615
876040650 724261 2129
585493797 936006 67886
38364972 435079 9858
212186378 257945 81263
401585061 347318 2671
982141835 669874 6675
276409456 280444 65688
935104144 612561 34033
566755278 834495 79164
558957121 313663 51625
147140894 129466 75617
831864495 763989 38081
753225937 702107 98396
340561869 923022 40192
577700876 400827 59410
227281893 652523 69683
681511050 103292 96424
692406629 465377 80981
505920027 285388 18405
418387268 789043 82633
189353884 707653 64693
130645394 460892 74316
868600439 769682 1529
114957661 727101 45680
525040663 999070 26413
574837654 121260 93911
588158125 736855 43251
142568497 559325 84165
872883000 244877 22009
271589511 135027 52623
631908782 180854 50667
98509943 139535 36603
119452074 608972 46242
531376646 981805 98209
158830812 781744 80141
440697535 679204 40018
496557994 598632 1485
509555545 519219 70326
635340458 779894 79331
265987284 186315 41456
491381939 453316 66478
378859568 650222 64132
799168197 134401 68403
442046587 180156 90452
976652058 301730 25250
104014386 294899 63781
890184842 13436 52704
875412042 384838 98287
318875678 371120 74794
175199737 443698 62957
3116197 381723 33895
511828581 359086 3006
503731085 132 2575
401680036 522929 42823
702242984 794019 18308
730255809 40827 69546
610059188 974350 21872
761056695 249419 3506
315653719 200856 91581
259307684 811158 99855
95437237 588836 13659
579057125 575850 14838
316638654 294755 62728
859145500 978678 37837
462270298 502901 87314
621349012 690013 53024
69106873 495696 84146
673089877 136271 86767
490389233 669596 38495
189509686 15622 25416
145703452 491224 89949
692949173 622103 53371
283704168 826406 13024
226963855 561205 96291
437537213 315370 30196
230761675 748572 32145
79348369 511654 81525
178360523 760980 84428
136170406 240678 75697
859490512 217221 19115
196318007 256963 62032
833632525 177050 98498
334023294 242593 52389
215879996 122808 19190
669769150 95391 68066
13672965 863832 90175
192986561 411291 90507
182001913 923065 84132
641141693 840439 76144
737572352 809538 2084
293848425 718246 87452
56130612 361774 49856
347055562 815284 55648
20809031 692324 39230
185007392 425587 10095
841928032 133353 45092
745773423 206543 71584
264455009 130295 73313
416573886 60056 96339
176656204 401780 36451
522109243 464474 19680
756117575 916928 42488
703844708 523109 32665
22991182 378028 26593
59132820 66300 2421
239926184 40224 4348
150839131 946923 77128
568157793 877962 7608
499708965 764268 60716
594475774 892254 22734
885983537 532029 36506
594119827 827345 52167
475129465 60491 91304
596720804 46987 4720
878829714 387100 11145
661744173 505548 23830
980579969 104650 98256
531343624 938722 91073
444536773 891529 78185
966673391 605014 1523
797893625 585745 97142
847160578 110332 94217
386627358 323792 34544
969497278 223220 61325
198650172 657974 58710
140919819 897506 92122
71273102 438039 14913
975253316 107439 88854
540195900 11466 28657
452806070 123733 7305
107250882 373715 86425
750045646 824732 55481
775060481 892171 88541
603659697 842553 4119
428818891 725794 63964
726450683 257616 90317
396106563 311047 57623
369942150 136851 45440
76828643 437059 15174
110741102 647847 93735
325548529 408128 48478
372177888 748562 51891
615987488 7122 6471
228256686 882962 22526
592948456 420560 83786
765070258 381329 50470
951473167 162586 40845
532704225 931701 49882
271542186 698585 94746
925944327 405181 39517
636913442 555676 82977
441524231 925330 3931
352826572 749238 85366
459067865 865898 74376
733056636 693911 90797
447303297 647201 43165
82831900 612113 34172
739172278 109073 66029
416406368 100718 6640
104087708 532353 8182
924463103 638865 45026
974864057 566066 99499
42159490 354574 34188
87758320 621228 16674
89159436 948272 13315
233892817 267669 4891
323958430 176656 63169
841961396 48482 92968
216572913 484825 28552
922294622 791603 51921
140864741 244176 51396
4563933 471915 54178
339053149 315829 8736
356164515 115766 82705
340999629 925695 35758
139247039 148601 45183
319806064 21744 4618
429787322 556840 39467
802199613 288079 11204
11821496 96807 82774
801230035 964897 84548
643509827 316533 16974
312115170 357924 62503
721649618 769345 90176
771842101 943107 93293
471553421 121711 9148
776456516 544497 75693
732604676 48547 6389
853538870 626692 80551
643062923 823009 98871
932978771 661875 32718
710143638 241504 26083
269283766 731055 2764
41946228 278581 67927
603128370 764089 78318
217029640 585644 96185
110922326 734042 179
710988526 991209 71935
392620747 53286 24629
659699129 196776 40699
559469552 106146 96403
584465718 553200 98500
549862697 975004 58480
522283712 96842 82848
392840252 298472 88188
826760333 889519 40687
403437127 49975 80861
842313436 345286 7679
119827810 694285 18627
64886896 18276 36193
526683483 380639 83798
993046251 128064 81013
979835829 981419 98694
740434617 816911 36273
6353788 631398 40597
532604906 396550 81046
473687667 119235 88041
70537415 663065 87934
998409427 139945 12397
771005567 671393 18688
766860973 172490 3867
900205157 743718 11715
420442333 124963 67672
315687943 510813 14724
702792260 648132 66833
967641011 173578 93705
563112061 63122 9094
55673846 185891 60306
490512296 716018 21455
873520629 748802 80180
492776957 192689 37686
344939980 816062 28001
391911390 586391 19896
97774553 172455 8833
811922750 262756 33286
30463314 172342 72744
738947254 843566 13409
800352669 189796 16055
528745789 339495 10824
310178851 263731 33446
441640392 942434 75549
883703744 194017 63412
565346826 683235 67885
668554552 849580 98048
14843384 423897 8334
224285709 835906 92208
869412492 549247 70584
632549933 98500 9789
217495541 602840 18470
485712317 296506 85247
495202611 977351 87739
433313230 319092 69123
489767100 869556 24343
814116562 566599 57412
359693747 529700 76497
26725823 993731 69732
371996075 962581 80883
232194969 818653 69712
282283989 272137 35576
97128930 206694 64953
633765122 868269 30089
890075454 702510 31833
982062773 842081 41234
393396632 710711 17936
553297285 511021 54564
793280152 545621 1552
746134090 637872 16391
854017475 162947 30985
100350204 347361 95608
64825030 359131 79822
534924826 698464 46226
70338494 681072 51627
942878192 567673 14455
763267967 915713 73735
618208165 804970 14917
804244264 395782 82461
982821629 312277 21301
687086998 500326 33738
295445962 822971 88662
640793727 281416 33469
162280607 104814 63095
82855753 985381 88366
145992539 395529 10830
399070314 731225 69848
808630317 518031 47665
295857306 754100 81962
682114440 528524 89713
904172557 388802 11834
509096872 294364 44920
35158431 770318 92869
725566610 263587 91262
359014528 276556 13629
192779497 628676 14206
967651736 736743 49619
318467003 173455 34552
93204342 60687 4548
236328515 508878 8677
50323108 101896 58838
659776879 832986 32035
586959448 345432 266
18874643 809934 36856
770963714 76661 80287
301073930 460709 3998
691786073 184824 85130
531477166 941088 42835
192441939 657104 88075
859949739 972195 49208
800622135 263348 69488
428825558 96248 75574
843937325 191499 47380
607957510 810002 63765
59657746 197270 65085
50705237 216385 80442
247078934 712108 11259
469639661 281708 50099
927196991 737412 7340
875444452 917151 10764
373204256 94943 30561
147270609 163608 48137
668770017 502991 5255
65579295 581482 58323
113346146 710122 73840
622506040 864846 9481
663156397 510046 49575
75523816 36047 73185
268898264 432785 64548
689594706 294878 44253
279744444 45985 51459
333692559 820961 56207
435200970 625825 48268
94898186 702339 74911
165164403 522865 34373
763931778 412026 2452
965741860 410709 32616
438749696 336391 96313
155021325 241901 55111
490584844 818966 34833
526143004 228795 1615
281678388 903591 96377
565987453 691065 14697
216118978 13594 31170
82509718 657431 80567
388143316 872935 52474
562829827 119777 52819
666176472 905101 24786
962193717 823748 91154
944854365 943877 80860
264170684 467931 73595
531984842 520518 62121
810870175 213845 40180
687594630 12469 75929
977868107 915164 26471
820369662 503850 95958
556927409 332559 18649
877601537 344004 8879
338061639 213710 44011
691128965 109703 44212
744413102 472457 51025
887115420 233196 69955
371371640 261581 5531
787641445 816275 99766
329523740 457570 32184
355158680 927079 62934
502294554 946797 57771
793566999 415071 63939
32874942 624973 20214
297358853 603101 12900
79909051 647073 46957
238950024 814709 18245
72384622 692549 15220
96100598 961794 99245
377796108 53999 16604
977633368 170249 73686
130515272 94922 73617
19393391 787475 6830
947010718 353621 33049
606484165 174192 31253
949944765 213779 66766
785082272 543167 41605
859257707 171704 84175
454788664 639236 44396
233426449 185419 60550
608223069 842117 6853
253943776 992041 76529
356447497 549778 62186
794566584 531234 43290
239354291 951940 32348
553673865 119545 4526
901284294 365556 75297
760520193 776890 6953
887643035 32731 44502
918361774 467956 62191
818748737 136684 59406
737907694 501203 74540
534633974 41764 15536
330487241 196820 6296
387259038 623361 34029
671614863 900890 50190
559919435 836725 93944
944198918 21628 65027
635953338 395532 17631
165555619 131184 8070
967825905 879733 40510
226058875 992376 61998
646844799 898426 26101
674237 245664 9103
289943455 105606 2151
458700910 925096 38622
325320174 637625 13469
925577377 717094 26556
858743699 623838 77583
912125561 695652 3393
136893593 444315 91737
822924611 438536 57288
35950612 738465 4401
136937266 440355 73436
153016963 88361 83117
746939583 375932 38155
446673017 466908 62694
344423683 657102 8785
276600050 318481 80025
41647972 817156 51065
719447038 697399 11914
339809208 26551 40104
824854476 539959 51635
108563910 747622 13479
526254316 911878 84876
888728303 258078 8590
292962986 960416 49763
402943489 653129 76197
742449156 435836 40261
845838076 421865 39316
205370665 260683 86061
692988038 266184 9171
962533384 124565 69974
546895826 865807 18263
558830771 510460 86687
24141634 673830 67630
260128333 45105 46094
516957777 30430 74374
749972948 317739 5683
758755534 867555 97126
460468452 17988 22052
240298929 359593 40662
466256506 73310 25532
323862666 635392 42256
662685291 406956 1487
587401648 937561 70762
447521632 846984 90554
689857753 625058 24027
247338245 619498 83820
933413306 223109 20391
187652372 813815 63715
432207097 658069 81504
735272689 982908 86467
220332891 369028 82717
353929332 238174 74260
887789911 167812 74924
553690020 219488 53489
291241356 658139 89563
244444637 597226 35598
839224887 784481 65016
815213419 466120 94946
564569372 999771 89841
799341196 706953 96035
302061650 795671 5722
91898365 399341 1955
84897039 464006 72747
151370139 975755 45033
62000623 687495 96705
495454791 269230 48015
510074090 216061 52956
577862394 556340 86603
755046417 276429 88744
500711475 576624 32960
146585869 699356 41690
210914552 921612 83182
290856766 458108 24667
570651611 106111 95455
531271319 65053 26793
836062539 12846 94011
346428904 826552 37505
148178057 92373 49078
871748823 643711 11648
704085794 554642 82919
702694595 406056 3554
855827950 516326 50278
700003363 696311 31538
316586785 382300 72809
988612992 407464 95668
148123257 678111 71788
426235865 207554 81590
322727882 753510 35752
830751771 236901 3130
830017196 658129 63645
741408694 130682 63153
935585280 494899 78499
888786037 131113 29516
490106311 107126 47332
