2000 10
465999021 75 77319
300380987 90 55360
154170241 160 43619
970918019 16 19933
593542897 118 55361
255957395 30 36170
546799842 62 88477
842186545 105 83
928491097 167 81629
92805228 18 55325
551051066 28 66157
927721226 56 79254
47853964 134 52589
556831565 38 19474
136805056 109 79660
47157984 184 52412
868225238 21 91891
955117323 161 9951
763651279 122 4343
210112991 3 71010
516497402 1 80085
879699049 141 90109
345419285 121 66838
779633238 161 8186
838753479 102 81783
762731698 49 31087
366686279 126 86061
182267926 157 48121
75787999 62 17355
392838455 179 61873
901094162 90 79504
325970661 114 93550
493415012 92 59626
215548382 91 22537
44470856 115 83588
569533447 164 31516
889148425 199 99819
800715267 29 43765
97819263 38 78627
368307931 38 73621
982411494 190 92298
599137695 35 86398
490934807 137 78430
728014660 126 46511
187462158 141 3783
88441420 63 58806
949758586 126 72880
625049356 83 70173
877165932 73 87312
875272797 100 4606
391176232 26 92372
865994975 131 68968
633918371 124 45644
720845375 164 93984
342804683 139 54199
969516254 23 31537
965655061 157 39281
638403304 176 22246
17614052 48 21956
733791787 24 90841
423381866 63 20782
960181853 5 75109
564670271 106 97982
398658187 53 26842
728826336 75 8404
289572084 1 57261
394033193 57 41870
642324547 18 71407
363876786 112 10780
891087634 13 51265
769011437 146 99306
40172585 114 27385
284334370 154 47705
906533471 68 74285
740060573 146 11559
135031797 32 38349
256932486 52 22546
74947975 128 86769
200324593 61 18510
708370497 153 31286
927600945 158 29369
679521367 131 29699
733982352 112 28168
208485766 179 9302
397701544 19 57598
657567252 27 67969
592413219 164 30758
661076673 196 19856
910647675 60 10299
649773909 158 85495
168648272 166 46163
913056222 169 55238
838255584 79 69120
815651080 57 85148
989490841 123 59323
404488714 53 2744
69088008 143 62533
223236518 182 14809
502268609 191 99871
132742320 63 74637
699491266 29 90883
498943630 68 33750
749258037 118 98959
450312710 200 67952
604882959 111 38490
342070403 112 1807
574013670 3 77537
33346676 60 30699
737603067 139 52962
517700538 31 23548
323606510 103 44178
705232424 149 64972
989043219 4 68543
265188142 42 17463
662046393 132 70207
841452913 85 14333
76912726 110 3237
810063564 20 82848
689690708 9 509
209398554 58 68350
293069631 50 39911
444672999 20 43093
51680953 62 41135
16273733 146 23638
185611443 45 91645
862479054 35 16675
71427039 167 63538
409461097 142 15808
703455984 148 89693
66471493 95 12439
943470203 141 77625
654829628 125 56350
147546996 75 92026
850252665 104 17427
516672789 150 85484
67125340 174 6720
285325440 161 90515
369059231 127 64067
275851929 43 20231
718034924 107 3072
97617851 175 34045
599290243 109 10800
546671971 112 74808
202591553 48 66271
833068205 116 56070
483348891 2 10634
997096910 157 24169
383410608 59 67424
681982201 25 21112
990720338 20 7836
821381100 119 42410
180150536 142 13063
399302897 116 1384
540874836 10 77271
671747277 99 69898
732459673 118 24358
551093765 183 39826
30101255 189 82291
107728965 95 44140
124038737 26 38235
834880104 7 44987
436295326 58 8738
476596229 29 68325
125709729 187 83739
165912675 40 76846
624007733 123 65763
821968116 106 33517
932701148 13 42829
398670049 76 84986
458067411 98 20061
504759027 141 31606
496514686 187 68069
504912009 131 56677
492758456 166 45605
959983006 16 36330
530501763 85 46033
404965982 1 40338
640687443 100 67142
964082846 2 37790
501104427 62 64566
176264839 81 48917
900701891 67 41696
296006850 174 26568
609365390 45 17991
654242735 105 23867
612772301 19 56102
837371300 164 85075
632089161 98 13866
427739244 89 6627
602379235 63 37560
621253252 89 50629
270712899 40 11463
913428450 13 15294
16649797 3 31680
101876921 106 66452
537155637 29 29284
688361398 181 9446
862319221 196 65190
352924296 43 88703
908229113 107 33381
253304411 162 52946
238225178 150 85269
866493897 72 14507
788974271 56 2862
160412248 173 52425
346655325 32 19884
253557290 44 17282
131308862 155 29161
780248905 61 43409
746851430 90 19882
713502427 50 71485
570009442 196 75579
830257381 80 99603
588272249 107 10966
660990160 55 1437
880224218 100 96094
602748507 102 53917
732319710 44 58260
200078994 173 49280
187758270 45 18404
751375290 80 18368
851995944 126 17969
513958516 147 57308
54878187 87 91238
799462648 18 91882
145403498 21 43764
700102484 93 85733
211236228 25 64887
100736305 28 22921
730141300 147 47000
799863290 78 61788
62341983 182 9904
535420746 143 84276
197128764 85 80863
136481041 90 95008
173945354 3 98345
171338099 108 5532
555818 192 39545
426602364 85 8145
776846989 61 1996
463492324 20 13484
512085387 114 79950
992222867 187 89047
859298910 9 72111
465379181 138 52006
641570181 157 39184
277323855 126 10452
287254071 141 15744
276034498 0 54577
27183570 142 53982
47183529 182 93873
740977804 11 14400
16317111 33 24515
357644271 134 47552
496556517 80 35831
511870096 155 28195
846882392 159 99673
102454523 112 8974
812011187 45 95156
767643367 102 64003
599471481 137 25638
993071402 198 10786
419338030 107 79810
617511362 149 48353
551201219 18 40215
774844421 128 13273
518258818 189 2250
500492508 153 52179
371987732 49 72429
396469062 52 56244
399419574 57 35569
1727266 30 1219
304996316 184 38569
244872270 19 34771
269610700 179 45131
151698762 199 6615
748726824 38 20225
788084500 184 45756
172142851 110 69827
512752623 110 26406
418891137 81 37582
661822491 40 67776
176163551 194 4689
291747243 188 78
722730836 168 85113
34137952 126 15166
938338908 36 10306
753516674 193 14125
371748302 169 92921
597165454 126 59510
398409922 18 28987
391120798 22 15120
885720935 2 25230
619833621 158 37119
518226791 96 15453
84576858 14 75760
4814124 3 79118
170017421 44 15401
83305149 94 51250
28167194 128 59657
214953211 56 36737
390961290 38 23075
934432428 161 52824
995617467 96 63201
275399025 123 687
701028195 155 87654
87356294 183 24613
552862759 59 8721
125618366 15 40335
11629305 4 27308
225961151 169 51709
290291930 180 17520
851207244 166 87003
339577301 165 63200
474711530 175 53043
805561145 170 6760
204560539 156 82034
163693153 133 74352
59486149 67 97627
304564880 62 19854
490512010 115 43769
138847934 11 39291
963940981 126 98832
402006088 123 26242
2502101 57 40635
520210057 55 93239
886742039 182 76009
802174189 186 88366
859079965 111 17003
6841333 55 31540
909924375 92 44833
371957546 151 89581
192157609 81 53864
19793888 148 84705
835078024 64 19707
164783753 139 18781
237354884 26 53915
149178387 155 75754
523542987 166 67400
132333205 5 83269
701673393 3 27288
968395052 56 94093
453837855 52 89069
283739285 91 45700
442000643 64 71780
717172911 45 73511
747269437 129 74724
385680124 37 87544
628010448 197 81678
605026208 12 66926
618820995 62 17279
675092731 110 5087
363925093 111 39029
89324427 190 96274
822554416 27 83126
21474610 81 87164
260783071 60 98771
182536872 172 54188
933729558 26 69078
465390858 182 71304
275311420 173 51140
746797150 6 78639
136868191 128 30607
729774331 153 5305
677128534 77 92692
603501584 33 20987
337355888 165 2473
14765739 41 37882
633793399 121 2689
927264445 171 66154
63633623 172 63375
974990374 86 20962
710400696 162 36121
619063168 114 59470
223744257 96 33733
802475567 121 47020
131123543 145 74454
278291550 26 3511
652621325 129 53777
89981786 157 66060
751404534 140 82393
438457208 151 53281
892168320 183 51165
409123497 165 72755
173704588 22 42193
402742929 128 84889
286142401 49 7436
688773947 158 52172
482482139 103 9101
288176870 174 35430
230353878 121 10168
901708499 22 14411
264952144 73 3023
256329247 161 45329
257804746 67 14522
954719302 58 84987
222368449 17 51653
880087993 80 64762
233862274 136 57057
495433390 175 66399
9031702 115 22166
464543165 137 73451
378600509 95 64424
703992728 172 14982
449693289 21 92788
791488045 75 24363
615239123 194 66255
267790699 123 56908
690052694 191 45506
105041477 187 13104
594978712 195 15499
829167686 51 77813
808898450 142 42987
484666266 173 78978
940070563 102 3913
623495470 123 72509
738989978 114 14362
233264978 59 59208
540225745 120 59572
981998674 94 96334
339546324 188 96344
916966594 195 17974
524701518 113 9636
338468225 19 50240
55791730 169 59358
752267831 111 15992
161190556 134 72689
892492921 96 36936
222634161 139 35130
355876041 114 58343
896114894 34 92206
76688801 151 9181
389270714 125 83879
261513232 26 81448
468935212 36 19409
186691332 84 54526
47961877 17 8208
487892098 123 39113
818228221 88 62739
578293578 56 79148
870339311 97 66246
708685761 146 22979
234497687 101 88075
660032864 145 16355
