100000 100000
395899495 473671735 32927
612180789 85510792 89013
447731801 104551078 93754
208249232 744947102 53934
552741055 554956204 16949
136043982 481968654 33035
82360384 3573573 75632
388998979 351126417 39081
679990197 930304812 3184
826996920 209739909 518
841853443 264839131 62979
956476912 762240900 87490
597526398 36041309 65292
164588443 502447410 8679
279825817 241206260 30806
934430938 178475239 85161
890989425 715173140 62131
979292541 348380106 79958
6486424 998457211 23371
481950621 964913082 14141
900006781 465717355 4711
104925990 412591324 37211
527061507 996261767 15122
210956800 461945080 33243
140158130 75307694 23984
630377392 593487945 10193
476523568 864688599 63952
480781295 854599968 31864
932854015 441397405 38802
155159733 749936199 87035
445528554 941462786 54426
852525197 695541640 55432
478012868 879364346 61750
539289548 94481297 50904
856430849 882343418 82487
40817014 756380619 48214
297548587 33709894 62621
526959425 124036497 78736
765850376 382913765 45490
796610562 410067322 77539
159182140 94900970 93828
955760068 933145709 45309
154794082 741473977 52684
432257403 594186574 53177
125604235 331468558 10619
107732825 321257798 40692
945016793 797191982 50801
721404402 216499616 7713
495319849 467856276 78952
917867343 661039524 39377
615601863 75545129 68329
74800304 646312508 93619
758932421 242198602 17944
174930256 520129679 5536
191762696 661101481 69702
902974864 856574208 16138
313214984 751515238 92354
145704522 718322143 68857
310243003 850461252 88011
33017159 991686046 32673
219199786 363732735 55798
857307529 743091954 10003
358944322 958150878 22278
488861177 515477454 62295
249665868 697014894 23661
314892684 186536478 11039
118697951 39970517 4091
304518020 465673825 49049
421269455 57456950 42982
10993020 978758848 30754
426277015 352794826 83900
443589871 996805066 11898
838060642 665432903 84403
266247597 554870043 38556
866434232 151416509 8885
25659255 892478935 5279
546609766 513010028 3702
14445873 161448211 35172
834992738 87076814 70765
426241485 881894928 37419
495320768 735867301 57311
747347740 407485557 33584
8130601 168688389 48549
167386135 76164935 21385
21800117 685899552 97209
863082633 866695335 88046
863646689 589926162 63401
996713603 632047112 5638
177208973 455661230 64555
407927106 662278984 73965
787863576 510395032 76054
540325215 754542105 30140
168110895 549856022 40071
453128305 187270974 53305
768576661 84930336 27607
954493704 659372725 18793
21907072 764700076 99482
990523639 652472405 21247
294535580 404215258 79682
675778488 717951499 64664
356563379 142123934 30932
998973635 88637189 26184
246091315 142128969 84054
714057999 427437277 86296
599357821 219104447 49364
426550637 659922070 38662
232511510 902824868 48139
902757838 697209948 23290
790560711 943920464 43285
374128471 98873972 75210
382498081 583982731 91579
139154026 427795180 63776
278544760 590481366 85862
100836278 156340477 51769
564454123 893690083 37402
598571774 528247401 80017
912740851 161055979 98558
949912422 337711732 86909
418686463 874810823 49276
584074755 46016481 39026
505475393 769498965 93732
274512991 362743148 58001
3792502 643624222 57984
20657134 728186627 14915
708001104 57919496 77466
393402723 635649235 66892
622563653 685635232 75138
699957715 406283006 22494
34893312 881959250 83595
626688512 93787837 87198
655933982 3210198 78774
232823520 948724141 26452
61303288 677475126 80890
515767836 389075359 93632
673154001 433788273 90912
48096750 761547080 84268
972376310 253053075 28527
343836379 270395987 10181
46894851 362298905 84160
688978601 804985118 91053
183828976 609616739 76013
509429109 679372241 28712
13152271 348403416 92160
307065663 153295125 31981
706721981 597085415 18626
432081181 268502183 46065
256113937 92520267 34638
399297523 765441316 96366
793752494 923715198 98669
584973353 200756843 93800
185971569 582979209 83761
820649214 277309124 45500
538289929 716382636 92783
935485418 544678547 41314
991780977 988989147 39214
351107036 738964560 88277
907362660 651830716 71459
905120996 629751494 71344
981848164 657175066 97949
213016681 686603656 6499
454180806 768423305 41049
268714145 364658538 16609
837411456 545075346 27046
38736044 944075482 71857
134162460 301167121 41113
307769557 712740231 842
835367070 445773353 78507
495160915 245305550 45730
231291096 409771047 198
919044052 831072259 24993
748605357 264006000 92755
302273330 749966604 69812
538530853 382847803 73134
415301287 571301107 38462
117125264 990636931 56785
205812674 405561075 9931
90571457 388346412 94762
76239627 550090376 44666
754261894 756837493 15851
605322689 104652351 70306
912323475 803478591 81494
905710753 988247098 87480
851791589 743290911 85614
992594783 302291528 71373
560164979 381852558 14410
703417137 357311185 86728
785049641 593626995 92026
329893414 251823316 21177
309986553 45762248 18491
605928166 643954379 4913
333058696 678833842 78331
97969210 703388086 90935
776342074 98408178 64694
131460986 839328043 77392
463045858 74185873 16952
602764365 428494355 57306
607506667 379347200 71879
133101016 530600905 37871
964800103 406897331 34872
999293231 569755879 51884
532163171 713515000 55489
42545625 851800970 79376
115550488 794621453 49521
308934096 825368934 16047
966001216 676784160 99463
900761274 976687366 83800
603613933 763511026 77149
385524542 272274508 60673
621245278 32085247 60967
923733473 77814330 30460
558559931 628620507 34225
787850864 685081997 87242
501680661 881337010 85161
190499845 66261034 10509
111028189 487005632 88357
582555368 247949101 99729
802012482 925386963 35111
13402866 910384319 58380
668528114 842440779 89652
252267381 752444705 55123
990632813 752497526 3860
990259108 626866810 62620
604205960 734208044 41929
265563867 8319767 48168
210786283 723745499 11020
872435221 307514346 95441
959830609 697710791 51221
718620760 385410751 62697
496774184 577717251 90349
636152490 353704761 86951
803375407 668471385 57906
363954359 532509456 54776
764924817 63654034 40706
553772469 160751271 28665
64496708 968500679 59855
21286611 626257945 40778
435769437 459980620 71466
939447138 82431326 53661
533512404 59721770 47765
695294350 737730820 46929
223420936 288121063 29504
210259271 663285583 66095
381179197 682457581 29089
167656447 762183512 88369
432787640 718455425 27289
773071064 615357311 69935
157302811 8623247 70807
578168329 273954281 5055
157026762 71486611 36118
961457596 246391731 8764
542000419 552335680 48954
98617562 696879560 3978
106241534 838914761 7804
354662312 106184643 54712
134487649 509274821 1074
757473328 918198320 2276
890808672 82488368 2256
497131740 471016066 6333
275194545 118251404 98899
296869123 596481801 21848
868786011 399758409 68854
122508629 611934705 87268
343269999 438296276 62284
178148851 167956919 57969
564076448 877876658 63571
89870186 3253086 9228
913610278 568225048 47235
645793254 89460847 83769
311062691 664785272 1643
629477997 164383640 35819
69490910 979105583 28006
491439198 918927808 69723
536262437 703620964 45775
714192356 811735593 5678
1808694 898747 77541
578720840 979119465 33274
976743755 501336279 39509
704730273 490860726 70893
475463667 340077001 46304
859247688 433925118 29966
881642395 480440821 67301
477441216 731860658 29021
749083819 353904130 65566
424810606 984726681 9037
270745974 490753977 41679
158209712 789023994 11179
884549022 329784452 85830
787274269 845961554 68449
115872411 724859580 33870
726837655 446807496 26119
853718935 866076591 84140
804252737 740307863 21759
446887247 404690384 66514
276839100 97027645 27358
684995585 70268467 44083
993328387 553075040 95967
826607844 444641089 24282
480045460 477909473 1411
254542076 47716932 47002
956309076 275755630 81502
804918864 306292535 8349
762780242 980622857 15671
778824291 430973169 1259
577181794 674761168 71506
958738769 276607771 66439
559367632 376391964 6171
982677683 172822301 21088
215179521 168594407 87907
987837961 412318786 60677
338099748 991553371 49210
614349006 48075998 14315
927093424 741291847 90717
700254076 181612207 78559
298182974 589070012 37942
743505973 748195311 16505
833567107 505547845 69097
693958624 716778956 90040
977647698 937576006 27272
64343617 784680297 35982
97602599 683653500 10584
947305770 674939096 74767
486351610 999499890 56208
942185543 992249087 92834
51680020 200700896 74797
734175685 772322411 80830
520891027 590326768 29562
167102969 120340873 17873
822722285 787145861 3718
367374540 990156321 74035
139909925 753113084 39154
888094904 680223749 66832
895221252 968277922 23527
858835987 796897065 44832
651990265 704632434 29308
774646790 797247514 77825
653310038 855250509 42670
14381677 330795988 70755
390109375 218605601 11726
963386717 947177061 83143
578596518 856026435 18761
599544922 641468351 37119
86613352 423060039 20958
843364410 531181407 82750
886510731 930600073 99757
405216555 19854739 25440
588660732 357836230 44791
498081244 189126941 30896
8253816 821641014 95063
689657646 152681265 14599
797618366 185793292 90097
915314342 506727679 2206
537550220 443932550 9800
353995228 518715041 34429
849518071 16971411 78616
906873311 489762322 84039
485614824 558510711 85732
865045037 308523920 12538
944019610 187782708 44137
77879591 233770289 16303
776889428 489775959 83805
769442578 222918642 3002
155850234 763742394 63898
593776412 921464148 99534
894594767 229211281 74284
562059468 935278478 83427
980517110 556061639 26632
921381960 503009169 10960
466387280 522578119 54597
616225211 363869285 54914
301116827 776983977 57297
504511355 610601868 76773
456084833 274543831 42872
267372658 835912071 81219
310778829 915361548 56768
35392249 306699036 84671
314901276 919156021 96761
258519876 951611761 19937
908163423 36669088 60323
471068109 484510120 81243
746765474 815502254 8346
376979712 79559008 79892
192558003 318206517 30871
5392698 691542973 65154
243316433 349357115 15338
420407400 494486961 97582
580298371 486082537 98601
956649865 338242922 84843
696403610 182529606 87825
649770639 839323447 50778
810290081 796146424 47454
395607969 195559006 80516
896349202 887108825 27861
163423657 160357065 35205
148807686 309201014 20809
668501969 397475142 43074
104786663 806495584 37755
601515543 488924629 31157
799910071 363587722 25972
6706010 663469255 98979
798172365 629412262 47278
668612043 639576619 62754
706609823 854228901 84719
598359630 475222371 19148
328154282 80302213 98121
355261841 848328072 17590
789713619 490842471 84205
653325338 20739853 37556
764548585 413934065 24520
907804600 453302336 24781
921972387 256013724 95460
760435903 704993278 128
54003988 34961341 66578
333996671 506883629 58144
749666969 264191157 53466
641215185 142046472 79379
731697263 58379045 7953
199467394 430903712 67824
935481498 956363609 55063
470165810 766023599 64863
542063292 998572666 6928
395656931 354962234 39354
286528261 549532218 65385
780184215 309484654 42950
756824686 670750735 30593
676186615 982049947 15755
198344214 481848054 1265
605436058 579743394 43904
30109642 12530301 21278
244491287 551213566 82592
690002392 930143015 82781
492182643 907310147 53731
190153818 41820883 83564
111936192 197758398 25392
41547234 219128560 34484
956800798 744050319 21170
678252992 291316681 18051
475546207 789753791 29148
430132156 420909463 61384
284201945 117282713 3641
219281656 556185956 39699
185792681 268751120 15058
686705270 848697410 57425
842974903 87602486 32132
797696149 775271773 20335
945612740 337249495 40142
614183548 999135653 91694
568987000 413983629 90566
226696653 926437043 55785
180911363 688453714 62023
686204244 672193676 78562
810037459 403879472 5455
737043612 214762677 32501
356901759 499186126 69909
262497795 79557656 38766
769280176 211192374 919
49062442 706911140 58243
902420967 193182718 62775
255509985 793561308 51631
946524627 138276248 45191
607472836 345696318 4565
848991391 335482696 25968
975636046 673688914 47100
957786401 987729424 28
113619708 873286989 10782
229861939 876839844 87580
682027804 964712342 83697
166087275 97315096 55436
801251818 637753637 55292
45536493 851002904 52559
511528527 897254937 24525
598648619 957951334 4393
95799810 601801564 42565
819696280 284801380 68503
209363856 524766592 80911
250569065 207936853 74370
791656504 759437890 84006
991160447 967379702 65248
568419684 989518088 61812
995327478 801500612 43482
957467886 70038838 82535
796074277 809729177 6825
140451816 254190532 88721
988989430 4507400 1502
865645927 747267873 43635
494735044 260654476 2423
517587674 430956026 42423
390271017 123899127 23970
799794095 606682002 26568
707457794 741516935 23553
463214044 204670283 40293
146560253 816658339 38799
121221998 642372936 14770
43092176 62060148 81230
402203067 900386968 29732
493183421 612894270 5752
702965588 20449766 13616
196516765 934099380 37325
78487404 854862176 17875
560739898 652037499 4730
421990589 284766595 78179
428486903 250880027 56510
863652936 333242626 86216
158224629 240111717 82151
191537396 136033447 48033
154644797 843677211 51038
544241244 344103910 41221
925429784 217091653 76040
771622963 266653229 6571
210344975 654077176 77867
506812593 124941653 43197
661057076 243798899 57547
326433827 891722250 88239
454166150 370796140 98837
784821301 1764537 657
984734570 944501623 50432
995616027 449599568 89661
668342360 222299678 4911
690802828 24471806 70434
418670157 279788442 14643
757440465 391307935 53966
715349637 656294278 34460
156380091 461483230 86290
845580391 517921608 6622
599407739 527653887 77103
587280884 32412396 49264
583308920 584603133 45226
974620457 310218204 49614
994151180 785599883 71224
205284753 669120048 53807
941342664 769724069 15150
343024544 88394855 71003
970640690 928917161 69185
670878567 779370953 57424
500883200 765702808 48556
415394171 419656724 53738
716965909 693542426 50172
568584154 404663944 35933
902916225 129074465 60907
471250503 919202370 69183
121776158 683787625 25108
852186505 602633030 54733
69059391 778261107 57028
883246368 582897243 12151
631350288 676273836 91383
323061002 564771922 88821
230541812 730987962 52069
191837960 562215098 15012
870604297 224098609 36154
691003892 12279845 66426
86174985 664810075 63846
51502758 625324681 90712
29458861 319210508 96390
13900572 856668041 5924
396644595 598760580 40494
776289853 536336398 73067
435953363 934667592 34039
942751906 793168916 88644
281907325 477286427 49128
763355710 419781554 43948
595627181 20301396 24728
637966746 464875417 24939
996325038 846388814 67697
312609864 331058363 98369
581227887 796821423 20003
434402046 742994898 66511
883174108 885233944 63438
973545585 434730122 20265
66259580 827574484 19613
21192598 511013451 31587
446476567 298522760 83422
314657893 40307736 67697
435259060 122280441 92287
712483511 673306871 68744
580321863 702622725 34399
51123217 954561965 21581
535947325 563216076 51554
784704271 952695360 46886
579768468 910956247 79789
580087146 234504700 19232
32884400 843989686 89620
657617913 597675772 7787
393756821 558737615 68792
996237308 724755439 5434
407919568 151120136 30645
236850740 361281537 30778
971371028 282529621 68686
19208952 445818922 79181
302924621 494912031 20039
411758833 335539055 91834
153464250 704069281 85881
120620107 618684479 7636
245575431 147120802 43195
452547752 535835758 57904
245636948 143073561 87636
665661872 777223291 33204
353193779 941962920 57746
271696243 736097039 16753
205262364 486259156 23564
202201768 731075742 46985
327245497 317899298 67687
801250928 207972667 20981
58913508 495523441 18886
993793198 813636064 26966
27484320 180484897 59342
310871453 221155415 53298
576214216 172112106 11044
986109226 11839464 86259
808283865 451024227 88010
738326382 652201252 27045
346965347 13784148 22017
422676822 652192979 82520
802940439 274391766 57425
367472797 598817393 69938
198848001 937157605 23242
140102625 163948606 75155
57434395 258153722 47622
269831423 786104622 4424
842434830 305276257 40476
750196430 8907889 95514
219514810 501037751 94532
613100848 889704553 90767
548130582 991972173 39088
26214345 11875999 76806
474338967 869432170 72520
583367566 762974601 26203
391396684 180394543 86784
420516355 817403781 73227
420125533 295402192 65056
231410575 753490544 6723
141177360 56446929 92009
266512348 758139151 53799
254818289 600632040 39868
504054214 188782006 60556
595675030 368268794 9251
246018600 580653628 44612
251486852 319312156 69886
338819739 33532943 88989
229323277 331771272 96039
733868971 415539931 2606
562310285 391969675 37447
657358707 608874522 62603
179853003 847436591 85821
30061245 902966560 4613
401190420 521466773 56226
876055383 952869252 73000
151138988 976377907 42988
38490251 759210236 74676
390953412 723314121 78361
918114629 742090374 72610
804317334 5547998 18892
702711321 767620291 32403
10500623 702330864 22778
285782171 649565715 23279
976255274 987714907 53447
250646674 81727095 2159
639687350 435898896 89523
958873234 62071382 40636
628348463 887255609 37567
910641044 248887282 61238
805626165 819268370 11849
534108013 648216595 832
15808135 703433230 18018
375411523 814924020 78911
152695525 348960373 68848
96277931 409648535 11811
630125220 886458970 84185
394053420 729197857 7268
512323211 460105986 99933
386008655 405081903 18898
847401474 256997500 31576
580116755 529640907 81952
922582894 375363530 48811
654350244 238456234 31234
366371225 536917202 66100
851244815 492454043 59112
345733708 301820501 6230
889070169 154369972 35177
763899340 879320717 66534
635671126 397853878 15568
619809842 495700786 89981
388772336 998443391 41456
420103330 946966456 32149
668538540 200025881 20742
376744605 726419447 34251
467859225 655975912 4120
234074367 901374240 31862
513820461 63092946 97119
700846842 334101137 48899
227711655 179775625 97969
668515511 721094392 72285
385167617 275048076 39582
591855361 24572601 95613
189465163 18743751 79921
554328899 575052246 73040
719289994 11775934 78936
433341168 872534888 97906
35707630 115101386 82163
128996921 282564333 1612
621864279 335071468 68574
422280488 935136851 75689
773819415 225727338 84682
97752905 795739193 39630
963990308 695136846 35906
300336025 282966032 12447
539814864 160700566 286
73555053 460391642 37256
166439124 659783977 50570
753169108 287416330 56255
768318260 653142697 89128
812226551 189441506 13161
240291462 172483927 96527
649575104 410093284 359
954401015 809683736 38312
277134033 544504707 45014
657745724 169738906 40940
415120876 505037986 47481
506257309 172553793 90792
664272849 296091203 36836
70067699 860103275 45238
50163007 993937079 51137
892329045 452671567 70303
766197948 63835342 51085
830468634 149908836 1340
831235637 238015533 2366
462256640 988931734 58800
519686064 157737126 89846
510309479 89980272 5068
192293203 835416012 54854
273082016 898024466 25038
8356245 306021272 69450
937871933 176796908 47687
481598023 896252266 30055
920809280 626002389 6385
239135335 175134902 64772
192909903 33776962 23649
717647396 376260297 39730
973471516 76967459 35222
200100466 491066885 22633
963217972 571538814 83365
387679019 469998146 15022
454864367 841557763 64832
305643188 402532651 78067
881402292 356355989 46499
666558999 359080480 84025
78396827 861929404 21477
939907264 73382566 2826
21582928 131610101 4795
13769905 448785938 49155
474426460 102071454 51200
102401237 566471305 60120
692737812 453647427 86428
96937658 390324708 1869
714294322 40293160 60387
784525973 70539852 13822
717780012 167838635 89317
953690643 173390998 84991
644859600 929060586 70495
226665504 626061387 79143
359733969 960756836 38845
230618250 329528916 15208
33797142 834708215 44687
101318374 29132490 53412
355797128 109946877 31810
728967952 177310009 14983
130644580 409428361 590
940857705 909336700 19230
448334425 668876745 64693
68277924 455776312 23737
600916456 978622022 186
735018164 466506114 95250
126320596 799299861 57598
574149214 277687440 97331
356855242 858762833 29062
763217161 906167204 24362
20018158 511778002 95529
472418765 170059019 10539
669505232 205292600 85456
606183785 863929059 65902
745018746 410104641 78532
548875948 355858528 98114
415639192 999050090 54616
634892365 641032545 7616
13503149 298287637 90940
972830315 205855357 37288
726194826 476228167 60643
483717594 796152272 89755
692847614 595791259 21713
931941109 167997912 80271
302799840 844260126 94686
479507628 497322358 40222
90828953 442170438 76958
775712380 953616444 81628
356930946 722184213 9674
55727750 356692809 88366
935605117 845502347 26575
170820438 171219886 57113
445075769 963622664 41853
707572223 377377849 14300
628328572 352176778 2857
341483722 806601530 70069
805347791 756933169 29378
914880977 184207883 11309
308879156 364770569 90928
256533491 399529127 8623
823013399 816079541 54319
858271117 260192502 90514
880347070 893763659 80774
571916642 382281038 19460
644753222 99765412 98223
871592580 63031371 10978
803023027 748211774 36315
535628250 732790359 59693
790273925 68263214 30277
420433842 705610760 2792
141224795 295101012 88076
1398463 989523301 83120
673973753 422502741 46153
164421129 46170014 19654
753828077 137069884 58708
477491921 660167950 71326
278881316 59370763 73891
479832504 490145591 46926
347353406 112274895 63126
3260896 433199624 4576
921059090 760341002 77474
320470968 942393446 16141
451482626 861507031 2676
187128445 623966403 81004
152712139 568615660 13805
161347425 699119014 26736
70531973 403025383 64906
664585154 584502844 71413
564009419 189958057 50456
275452091 976976481 23670
274607004 279370367 82764
844493219 766691753 26008
375405394 409740368 46399
733379068 561689879 30463
370759073 475696636 3576
324758603 179622973 60929
243462534 420952561 22198
28212380 819079403 71670
663952578 518601893 13923
880492472 71383469 63307
729101838 661504096 47708
460671557 257745547 6342
30076835 910386284 71061
16676442 212786067 24401
687409953 198451545 14407
794130129 846737081 22306
120012738 694262014 71875
139407249 209323888 23394
7459123 888922760 33484
113868284 298552367 34191
383335566 791570950 58468
950577018 411288070 68330
456899262 663879581 66493
965340436 367558928 81057
682307058 985528519 84932
864717327 260844791 90851
90247637 50852455 64322
227202237 940459143 25650
859083312 881158505 76379
792525201 222716708 83391
908037709 870167611 10928
424476490 121732005 81437
817915402 39246154 23727
209377354 298180223 591
79439960 45191590 59395
777907687 422817633 92925
186913025 245568333 8427
531018892 139136729 49337
202659695 373226458 96062
320414029 408716008 12964
749605112 213234634 93818
848132531 248989087 13230
472463794 961002149 61441
994455369 449025634 44214
423484680 711560373 24873
210862342 871638524 70815
420439594 68520475 29791
362238587 326855517 30953
930666656 534500950 28678
727698354 479495993 88547
9837385 945089517 39749
768632781 814998017 20945
807861340 373622428 24197
166365931 356448962 62477
380090936 877769578 85523
95574860 426036866 66934
317267528 471214979 86740
562009300 570965 61630
776023336 691676761 38321
729462895 876629672 49471
778898661 304720279 42921
490421775 653059647 24760
558032676 145554295 9254
958174292 923608760 34986
577445295 899158488 42696
602322892 619530710 65255
592660311 238395368 64476
321528452 514456975 66034
562205236 721386118 76786
470941916 455635485 85271
513078680 140660970 88366
723728211 850125427 99382
624721915 463656060 71812
297167576 52710130 15417
926281706 917655628 93282
900228257 74691195 51529
753370121 877337668 63700
773352611 290969842 45204
380165088 539088375 53577
914130407 734431991 9617
745439946 435735698 64185
980171741 737581394 33358
302312929 593285730 49084
953950122 984916532 59041
607118674 435730766 80007
606256719 844723197 49055
48959954 158813883 98430
459867376 888367525 59397
195932793 308723338 52038
375359487 952582639 54903
865826737 267386778 12585
302701646 804497952 94413
438046072 700912900 44414
599434859 47847190 55154
121720138 303512181 55913
390158694 583226758 58481
677676323 37500278 55552
217188027 700197582 19588
126616525 204384405 19546
96777610 697602211 891
158106874 682402340 53658
477822542 846057015 37406
535413040 347911026 62754
273190042 980984606 30205
969697247 23831872 45995
444436699 933839881 20113
592379531 359107790 97513
577441258 337918034 67015
360589868 286766370 688
470478732 432766585 6973
256182455 322127218 89203
198558233 703368985 27496
390489328 384094016 86214
174644795 545788836 8140
29206959 43999547 59176
102802261 359067179 98613
765350456 40232235 34650
546737120 153839331 6269
110726459 438043542 60630
674650191 41574591 90296
716678884 453651666 83285
962943443 274387373 76122
42446832 683835325 87724
925227154 409065894 87952
457304228 957884906 55180
342479022 7682625 37682
591241802 62094752 52373
262705920 464047301 68982
544745092 474573516 29
75263623 488400861 51688
501263866 376080845 86631
802866690 641245696 3995
637437548 371643767 5218
363125959 452051206 27210
721600126 34037941 8054
654530919 355773137 75763
811289408 743878980 2693
736642062 968685982 3128
275520630 778547609 35261
190149986 248293961 88298
191523190 683139325 51153
127903846 206203178 83519
812525618 258974953 24127
362684627 530465551 10106
105891047 225524615 5807
913721014 858278996 1435
719757925 431035955 84614
905713420 73546667 78448
434009426 95387261 11355
365326709 646132739 93114
954726668 718072362 13084
5681945 605978909 26303
608415212 92627334 39091
151842495 610353599 93595
31087125 120487867 45449
506590479 611657338 89288
18997004 63984802 66630
15407602 398269347 66175
78116817 374413441 74010
332815057 74625708 65778
883026770 889095314 63339
504723457 805563844 50487
166148886 749338732 40261
540378122 697421407 80350
699908223 678016178 27662
537931312 453508589 53770
842797703 296773918 50459
574843330 379525616 48982
501935120 714794410 68514
658881511 518145209 8203
884156686 448253580 37182
642809026 152621130 68522
479303812 418909874 57724
374062114 991065955 43155
507162011 155224679 55941
180475805 660054700 19726
462144441 845932397 40284
718944813 56162794 60221
396758309 649952762 5268
872308729 134958993 69063
131621806 257069148 51216
160975804 864652415 49373
888696424 331366516 73208
105201658 335174264 64257
394947291 343481589 64107
183849202 622766379 45409
166998681 413682205 36273
732502361 925925787 5244
156697144 358732708 67534
78330457 946798639 46162
391803988 802285661 12332
202110854 30175638 67867
370760148 322734751 31095
996596820 26727683 65620
461949774 437728606 2630
830302435 748309292 32719
73591185 290657451 32087
212330766 666362476 30330
164721785 48362400 3154
953198568 362811210 28537
741295620 368144545 44634
747746273 393769623 13154
12433708 226827552 72
372626676 797381523 15226
847945766 641384208 83770
523381144 658323838 5945
678371842 952027612 16475
105825187 879997911 89721
740642464 654114842 31474
655137245 213580467 55190
948464645 227979841 53118
11460038 565875268 97385
600238559 727236971 25157
198922503 436215361 6864
421777123 870939979 28585
962734868 570313131 45545
581013754 698131887 32397
398429739 475778336 75201
495736984 355985379 14654
958928900 857966338 40897
104383104 501656464 93405
656803221 539809798 86484
277048321 395587289 32676
507461035 133170071 39335
387666882 115694654 33662
545514123 144257101 24529
876996910 347566457 63293
222183664 651933697 86276
587678982 899547856 23065
394778476 673554669 47704
394907086 470794965 86522
43786234 934007906 46407
813350456 490343954 81488
616314637 284850332 56378
152603281 509043488 17747
508234106 74664980 33116
626883005 434682701 1159
682363863 857730498 80034
484097219 874485240 98925
368941012 292003922 59562
589541675 786681370 13878
683248570 62322500 25094
290361371 92949448 78668
221416784 681437636 79409
483061034 264760090 39919
172450168 766066962 12526
878659723 614571337 65280
632694021 796813447 78410
535861073 330284349 68016
444298564 265959992 59324
663541063 477771873 86587
10705568 68647189 339
147682664 682889786 83668
571766144 887159539 75255
188769183 423977189 47519
933546859 674574417 41079
193272337 636547677 77601
912620233 408481837 75754
242421647 983858080 99793
90430028 471196296 83631
998259988 775355049 51151
131993494 530837367 34719
650059405 351655809 96590
824543978 518060058 50762
832578804 904655430 7878
957001188 449728346 12658
943930905 990938399 79240
572573219 639038065 57516
862904842 370845890 4073
724167573 559897913 35034
24311275 242103510 53018
733350079 875773152 28893
405549200 885602392 43064
849358148 480025108 1032
465998373 290356769 44246
423089010 652447152 29311
862813633 417239924 10705
632169456 594625229 49450
751728321 157457398 74845
983845929 644875848 60628
365621301 30655625 46278
457280021 574608380 81244
540325171 423293120 34617
869902851 543010361 50976
575657103 979248358 41913
936425358 678123196 84125
821634839 187059444 29582
586477740 761786202 43447
634030361 716355700 34194
240183217 81081692 48044
32409361 359928551 66653
782964563 112561242 17110
295846240 651155980 91802
675855660 461082558 49558
402611172 828165732 26773
736653554 352309897 98624
402152565 312512621 94309
726845266 705544789 67534
182740689 112897571 36265
703365794 436705510 49035
421782583 600934496 85611
377878569 794432596 57539
333586395 988497967 11889
650925781 210645524 9051
351723007 15377021 68781
545803450 747546129 52235
281399680 748396341 47535
766267295 141318342 79662
89399195 975692670 88727
678986248 749830679 3964
417192489 268611477 82406
659951189 579728989 1758
756815282 966656274 25472
292368898 705119309 64109
848653409 253853105 94736
467074566 590183793 15358
101900628 302495369 2529
633770806 312142526 91709
359306927 448784951 51247
772332833 911734478 11390
926940865 799992235 71822
959318818 939638102 3455
202653751 812136026 87856
511699835 220739380 72135
886417483 521141696 24931
880124125 895774619 5593
928959079 169901950 57714
759698839 759526216 69278
403924974 662730976 18317
596139948 98908659 36288
521317370 190256340 14825
657435633 200587987 43201
316973813 123994565 17958
545551181 411308553 44613
994416727 939268070 4607
246540150 670180801 45579
760933612 989543602 79966
664024684 453372154 94183
210369611 276464578 49050
54151856 931116088 84437
898476156 223876788 67612
57305748 968886531 38143
946723698 650244100 57457
20226418 781281633 8492
80789634 895597837 95117
714730054 638004421 75671
175889867 427364077 39368
696979891 728791392 47009
66825547 996846357 11944
724459765 394674743 71156
901623405 370096261 79119
756887777 410545067 57549
503362811 156168590 4889
748870779 597664396 71837
907013651 649945716 58347
587169512 906715543 62388
139622954 332537705 45980
900296523 598084590 79461
206974053 789301345 63624
918301860 975397175 53235
443454997 906223790 59656
258991250 568777078 10924
616659960 452069647 4685
796251686 972279255 3867
941655786 199653655 77385
921749135 951287307 11770
827829967 775937563 47388
960672387 343032361 64794
57826894 655667693 93504
669146544 104027222 71513
284074314 241761415 87249
61362785 4601201 89660
597870027 746679849 60111
300943530 52527084 77776
102055634 621647309 61566
578126904 418204912 19755
789262142 120266202 45142
932859930 936330518 64306
171885237 351629716 32259
310527784 266831166 62196
4651253 325363210 59993
153325804 691085897 32516
743533594 68221088 33906
751312230 419068847 17620
437540071 557658415 54461
10889516 726820741 53553
840282375 74701603 33292
268160977 15259854 38161
445069810 429409660 89274
894550462 1349267 59445
915600254 88333821 65630
349169169 152724692 92567
80312283 135187281 51760
21009163 367746437 82175
421241584 442092442 42406
264223277 4775258 71950
715367214 428323485 92457
997071621 650653996 36526
687072544 521816965 22775
926408921 651060752 38587
657699152 463897435 21637
259867095 185832878 96382
668362868 964910704 73804
999360489 105605092 76328
688931465 448347475 36105
14213244 41282333 40747
294226510 393748901 46127
937856014 174784423 41994
674746619 70057415 5218
361054631 276430228 92683
897636067 72381735 78210
191491217 767704142 51380
241896451 992908373 52534
858022115 724269744 95775
789166452 233059069 11963
955471226 31649882 1549
256491539 751937331 19523
798881201 118575080 39448
136277722 394671592 56669
571732845 678591005 88345
712525860 414109646 60207
909123128 277258735 77092
711978237 383899746 20299
64798454 462946409 73906
115234026 417991850 28144
772268114 201459869 24969
187548680 727864726 20295
762113544 669513418 58012
833619827 745294153 28885
695600243 784655552 29047
990069034 425301058 32443
115798313 663301063 42901
816373295 128162601 27784
218005708 439864596 98394
467607259 812822072 8408
78670703 93841870 91858
225463698 364825644 25386
865684635 850022442 32900
821465505 406497530 43664
301913141 447973693 70156
